date,TE_icpi_to_open,TE_open_to_icpi,TE_net
2016-06-29,1.2970872265043754,1.2960776206903029,0.0010096058140725006
2016-06-30,1.3035396199121112,1.2915675753466578,0.011972044565453421
2016-07-01,1.292427453942349,1.2917517525079798,0.0006757014343692358
2016-07-04,1.3086453302348964,1.306194237547917,0.002451092686979406
2016-07-05,1.3077170713055861,1.313148322635288,-0.005431251329701903
2016-07-06,1.3016866131257252,1.3152808812877845,-0.01359426816205933
2016-07-07,1.3183307582697679,1.3242986041507894,-0.005967845881021505
2016-07-08,1.2993248399113773,1.312596972799725,-0.013272132888347832
2016-07-11,1.3060846403410633,1.3229323139599818,-0.01684767361891848
2016-07-12,1.2891078301949817,1.3193080740760534,-0.030200243881071787
2016-07-13,1.2870751584117228,1.3162661045735868,-0.029190946161864018
2016-07-14,1.2782090085510236,1.3152007783360826,-0.036991769785059025
2016-07-15,1.2859318742654662,1.3127363883823857,-0.02680451411691953
2016-07-18,1.2689786507694,1.317605965177889,-0.048627314408489
2016-07-19,1.2678275133177317,1.3270739068467166,-0.059246393528984864
2016-07-20,1.2632786340039426,1.3290517030618008,-0.06577306905785818
2016-07-21,1.2561305829384348,1.3311259274112424,-0.07499534447280753
2016-07-22,1.2571976275946588,1.3170393763223618,-0.05984174872770298
2016-07-25,1.2564696596498899,1.3226190457544829,-0.06614938610459298
2016-07-26,1.2484994006389014,1.3140314526506134,-0.06553205201171197
2016-07-27,1.2511279653481815,1.3225355197034945,-0.07140755435531299
2016-07-28,1.261502791193666,1.336341642044531,-0.07483885085086506
2016-07-29,1.2675302945798366,1.3306213477951123,-0.06309105321527575
2016-08-01,1.2478867488865144,1.3389636073983266,-0.09107685851181224
2016-08-02,1.2546736226640316,1.3254894277867142,-0.0708158051226826
2016-08-03,1.2362656279873685,1.3522330059944656,-0.11596737800709711
2016-08-04,1.2427728425232898,1.3491721090458957,-0.1063992665226059
2016-08-05,1.2347453252049343,1.350786314049931,-0.1160409888449967
2016-08-08,1.232221552209361,1.3485898084616739,-0.11636825625231295
2016-08-09,1.2267392569013422,1.346501229626436,-0.11976197272509381
2016-08-10,1.2380916925796968,1.3381107520024809,-0.1000190594227841
2016-08-11,1.2239578509499718,1.3275132614588507,-0.10355541050887895
2016-08-12,1.2454512553138553,1.3322040507236876,-0.08675279540983238
2016-08-15,1.2708883232737447,1.3112201204443206,-0.04033179717057589
2016-08-16,1.2520315848639445,1.3084392629435162,-0.0564076780795717
2016-08-17,1.246937025910071,1.3482473097139174,-0.10131028380384643
2016-08-18,1.2496904221293776,1.3358707268578942,-0.08618030472851657
2016-08-19,1.2466377619357316,1.3319942529559934,-0.08535649102026177
2016-08-22,1.2407428308653763,1.33385495613159,-0.09311212526621371
2016-08-23,1.2663905434968823,1.3397830197324405,-0.07339247623555822
2016-08-24,1.2695390560661357,1.3040035058036503,-0.03446444973751461
2016-08-25,1.2506190598953975,1.2911364327354258,-0.04051737284002832
2016-08-26,1.2446074007466772,1.2663285093983532,-0.02172110865167598
2016-08-29,1.238657621698685,1.246402028339013,-0.007744406640327828
2016-08-30,1.2500861154050518,1.2382622403608539,0.011823875044197907
2016-08-31,1.251517795111497,1.2342756029884012,0.017242192123095856
2016-09-01,1.2672194309507792,1.2507151713074327,0.016504259643346453
2016-09-02,1.2706425987767973,1.2802780231215847,-0.009635424344787369
2016-09-05,1.2715800547042269,1.2676991301968825,0.003880924507344341
2016-09-06,1.2821531993877349,1.2690707625838775,0.013082436803857345
2016-09-07,1.2871380849965097,1.2820880713231513,0.005050013673358444
2016-09-08,1.2772433496145834,1.2803526952500806,-0.0031093456354971405
2016-09-09,1.2729369513464472,1.2942515499371614,-0.021314598590714162
2016-09-12,1.2708904857432162,1.2910291517938577,-0.02013866605064152
2016-09-13,1.2773662831474841,1.2971819139832432,-0.0198156308357591
2016-09-14,1.2772752191667673,1.2827174361297933,-0.0054422169630259365
2016-09-19,1.2867117113715256,1.2838032302141864,0.0029084811573392155
2016-09-20,1.293866278011122,1.2684130541902594,0.02545322382086268
2016-09-21,1.299580296881241,1.265335722336281,0.034244574544959994
2016-09-22,1.3119348350930393,1.2606202752891342,0.05131455980390509
2016-09-23,1.3131271923991639,1.2654217034179485,0.047705488981215405
2016-09-26,1.3118330458595495,1.2675485643825406,0.04428448147700892
2016-09-27,1.3183081927887388,1.2631284553014146,0.05517973748732419
2016-09-28,1.318060550085038,1.2721799042413064,0.04588064584373153
2016-09-29,1.3305717628419211,1.2819977507002118,0.04857401214170931
2016-09-30,1.3158954019927145,1.2781443672162407,0.03775103477647379
2016-10-10,1.3194423897300307,1.2885170619857451,0.03092532774428558
2016-10-11,1.3207229380811125,1.2874661825450353,0.03325675553607721
2016-10-12,1.3361318310299006,1.2938283262396606,0.04230350479024003
2016-10-13,1.355160175368966,1.2747514384882759,0.08040873688069006
2016-10-14,1.344736157849297,1.2770235699006183,0.06771258794867863
2016-10-17,1.3378848563042032,1.2805903525229976,0.0572945037812056
2016-10-18,1.3469456889938716,1.2810208071907403,0.06592488180313127
2016-10-19,1.3428795702517315,1.2723382163795354,0.07054135387219618
2016-10-20,1.3384989198975616,1.2723382163795351,0.0661607035180265
