date,TE_icpi_to_open,TE_open_to_icpi,TE_net
2016-06-29,1.3005122640053133,1.2725651574070536,0.02794710659825972
2016-06-30,1.3103957837431632,1.272219678902511,0.03817610484065215
2016-07-01,1.3114400356427907,1.2780573774851474,0.0333826581576433
2016-07-04,1.3198467503507838,1.2742798467927114,0.04556690355807236
2016-07-05,1.3264660012689804,1.2650451692110216,0.061420832057958785
2016-07-06,1.3300163029714231,1.2512571701809982,0.0787591327904249
2016-07-07,1.327429345918048,1.2519060508637754,0.07552329505427258
2016-07-08,1.3380623838010801,1.2555179254338336,0.08254445836724655
2016-07-11,1.3383191667596475,1.2962649292369672,0.04205423752268023
2016-07-12,1.336735793857042,1.2894333313010005,0.04730246255604165
2016-07-13,1.3459734852945413,1.2989310722474603,0.04704241304708101
2016-07-14,1.3399046920114315,1.3205850763335174,0.01931961567791407
2016-07-15,1.326444818377961,1.3289388095851795,-0.0024939912072186043
2016-07-18,1.3381929358683267,1.3433202928871837,-0.005127357018857026
2016-07-19,1.3249477615941467,1.3226180996822634,0.0023296619118833295
2016-07-20,1.3288769749313367,1.324665975161561,0.004210999769775681
2016-07-21,1.320249907266808,1.3198358164020851,0.00041409086472277146
2016-07-22,1.3213195886247007,1.3146733531625558,0.006646235462144823
2016-07-25,1.319312894505977,1.316802917811128,0.002509976694849092
2016-07-26,1.3025075210308532,1.3318386612821191,-0.02933114025126593
2016-07-27,1.296857560223055,1.332689516733383,-0.035831956510328
2016-07-28,1.2688926299348566,1.319640849051269,-0.05074821911641236
2016-07-29,1.2663151158340307,1.3046679117093498,-0.038352795875319146
2016-08-01,1.2743425341653218,1.3021498703823469,-0.027807336217025025
2016-08-02,1.2821505638805686,1.3045001286650797,-0.02234956478451111
2016-08-03,1.2772688418663334,1.2808150667311475,-0.0035462248648141514
2016-08-04,1.2776780764482922,1.2972623232107932,-0.019584246762500923
2016-08-05,1.2807723660133974,1.2999591257963725,-0.019186759782975127
2016-08-08,1.2643056602128218,1.3113866642108953,-0.04708100399807358
2016-08-09,1.2608553971189451,1.3128865082567365,-0.05203111113779135
2016-08-10,1.2619511257033762,1.3196166158598828,-0.05766549015650657
2016-08-11,1.2686310483584162,1.3345685660804039,-0.06593751772198764
2016-08-12,1.2692329536430296,1.3324213976169037,-0.06318844397387413
2016-08-15,1.2697801862007092,1.335441594958986,-0.06566140875827675
2016-08-16,1.258000376574977,1.3193200114963333,-0.06131963492135628
2016-08-17,1.2592803365938519,1.3439796575494183,-0.08469932095556643
2016-08-18,1.254596221645464,1.3509762807057042,-0.09638005906024016
2016-08-19,1.2601306209659637,1.334065993817002,-0.07393537285103835
2016-08-22,1.271087736970038,1.3074109030242214,-0.0363231660541834
2016-08-23,1.2569861320138191,1.293582323282543,-0.03659619126872382
2016-08-24,1.2555854959187511,1.3192987118555242,-0.06371321593677304
2016-08-25,1.245236998175589,1.3024168988303646,-0.05717990065477552
2016-08-26,1.2567342826412553,1.2836843313188693,-0.02695004867761397
2016-08-29,1.2526810248715812,1.2854384811798283,-0.03275745630824711
2016-08-30,1.2614790677713374,1.276440782705986,-0.014961714934648596
2016-08-31,1.2541309104505758,1.2729993140804992,-0.01886840362992337
2016-09-01,1.2628116533640434,1.2752338729547865,-0.012422219590743078
2016-09-02,1.2720657488394849,1.2997284309442858,-0.02766268210480094
2016-09-05,1.2948306224269632,1.2952326475410574,-0.0004020251140941511
2016-09-06,1.302354504645959,1.3172437342261312,-0.014889229580172136
2016-09-07,1.2918666910039704,1.333590060577312,-0.04172336957334166
2016-09-08,1.2901586604443425,1.3357699078418428,-0.04561124739750033
2016-09-09,1.2883291251750721,1.3416159895874957,-0.053286864412423585
2016-09-12,1.284809144833293,1.3458443954407673,-0.06103525060747428
2016-09-13,1.2897210150703537,1.3476272082893705,-0.0579061932190168
2016-09-14,1.2855863698025607,1.3346654769671187,-0.04907910716455799
2016-09-19,1.2762316564202572,1.3279414046828755,-0.051709748262618316
2016-09-20,1.2784767023276449,1.3149906927129977,-0.03651399038535286
2016-09-21,1.2810552504741857,1.313039559489032,-0.03198430901484639
2016-09-22,1.2671021611280895,1.3155721505652618,-0.04846998943717229
2016-09-23,1.2702226503106004,1.3149128447383065,-0.044690194427706054
2016-09-26,1.2664495613297078,1.3416935855588046,-0.07524402422909682
2016-09-27,1.2749321319354148,1.3463526173364804,-0.0714204854010656
2016-09-28,1.2718156511561327,1.345963554393094,-0.07414790323696119
2016-09-29,1.2747987762384925,1.3558043488148814,-0.08100557257638896
2016-09-30,1.2716412290324268,1.3447605026908356,-0.07311927365840876
2016-10-10,1.2684812954387945,1.3382149103334484,-0.0697336148946539
2016-10-11,1.2776337783943386,1.319121972787088,-0.04148819439274942
2016-10-12,1.2652224512379013,1.320405815679757,-0.055183364441855565
2016-10-13,1.266034538165992,1.2988038009728882,-0.03276926280689607
2016-10-14,1.2650996538328283,1.3032599557317668,-0.03816030189893849
2016-10-17,1.266178694738699,1.3072431968954723,-0.041064502156773264
2016-10-18,1.2724903909356493,1.2862314777172617,-0.013741086781612344
2016-10-19,1.2488766448592972,1.2742352767984524,-0.02535863193915522
2016-10-20,1.252215984814647,1.2788463350605253,-0.02663035024587823
2016-10-21,1.2408355894798544,1.2676628584589735,-0.026827268979119134
2016-10-24,1.242379726364552,1.261691587953394,-0.019311861588842127
2016-10-25,1.234828221124683,1.265736571079078,-0.030908349954394954
2016-10-26,1.2405445806327107,1.2565225431603761,-0.01597796252766548
2016-10-27,1.2438731134595882,1.2708550166902661,-0.02698190323067795
2016-10-28,1.243232649343402,1.257567686037934,-0.014335036694531844
2016-10-31,1.278990214910878,1.2677247464452144,0.011265468465663675
2016-11-01,1.3056452080813896,1.274249072288745,0.031396135792644664
2016-11-02,1.2890584428430212,1.2642243427722275,0.024834100070793674
2016-11-03,1.2681187384244756,1.267266582214731,0.0008521562097445479
2016-11-04,1.2571759173219572,1.2631434111573625,-0.005967493835405291
2016-11-07,1.241242870130745,1.264295749139694,-0.023052879008949034
2016-11-08,1.2305814199235114,1.2605489309860962,-0.029967511062584773
2016-11-09,1.235413271092236,1.2525952680627226,-0.0171819969704865
2016-11-10,1.2335141764390543,1.2571966161553287,-0.023682439716274484
2016-11-11,1.2391663186700754,1.2622141820230255,-0.02304786335295006
2016-11-14,1.2448182021534568,1.2621261344773511,-0.01730793232389427
2016-11-15,1.2417748460335305,1.2586077601962649,-0.016832914162734358
2016-11-16,1.2422147861038457,1.2539446163095933,-0.011729830205747582
2016-11-17,1.2562881179496184,1.2484650881147619,0.007823029834856499
2016-11-18,1.2732884950625332,1.2412181755317002,0.03207031953083295
2016-11-21,1.2774192900271715,1.234616286144768,0.042803003882403434
2016-11-22,1.2640054134650835,1.22000931389725,0.04399609956783346
2016-11-23,1.2650598013249597,1.211271582505845,0.05378821881911455
2016-11-24,1.251694962709666,1.22092018587299,0.030774776836676176
2016-11-25,1.2443797192187447,1.2319109371857264,0.012468782033018266
2016-11-28,1.2404255815116576,1.2249969011465154,0.015428680365142222
2016-11-29,1.2243446143337255,1.2237986551348836,0.0005459591988419277
2016-11-30,1.2195138739684228,1.2140835394593252,0.0054303345090975785
2016-12-01,1.200037103384887,1.215967246323702,-0.015930142938815006
2016-12-02,1.1824107363456708,1.2193569639933215,-0.036946227647650653
2016-12-05,1.1824732645928075,1.2187432032521914,-0.03626993865938388
2016-12-06,1.1770150113335132,1.2244627315380237,-0.04744772020451049
2016-12-07,1.175721355745214,1.2197569509346575,-0.044035595189443555
2016-12-08,1.1851071581136294,1.2253198989718765,-0.04021274085824711
2016-12-09,1.1818525277284262,1.2490402389714563,-0.06718771124303013
2016-12-12,1.187148405977234,1.2595783729375256,-0.07242996696029169
2016-12-13,1.180186722647444,1.2536148481969152,-0.07342812554947109
2016-12-14,1.1895128507213142,1.2601859162723528,-0.07067306555103858
2016-12-15,1.1789355723053885,1.274347829996492,-0.09541225769110362
2016-12-16,1.1789853850332537,1.2767713409060246,-0.09778595587277095
2016-12-19,1.1766178137060324,1.291763914249437,-0.11514610054340468
2016-12-20,1.1882028074108402,1.2902216614252038,-0.10201885401436361
2016-12-21,1.203574689880358,1.2791127742080728,-0.0755380843277147
2016-12-22,1.2004929327875655,1.2816314361417378,-0.08113850335417228
2016-12-23,1.2077076704078311,1.2865597731261915,-0.0788521027183604
2016-12-26,1.1962751734803228,1.2819053408567749,-0.08563016737645213
2016-12-27,1.2026123297327331,1.298037801766062,-0.09542547203332896
2016-12-28,1.2027654659470082,1.2982670126491245,-0.0955015467021163
2016-12-29,1.2156030829680537,1.3090677200836285,-0.09346463711557473
2016-12-30,1.2162200632062752,1.310860037639288,-0.09463997443301286
2017-01-02,1.2151193110791196,1.297760850239096,-0.08264153915997641
2017-01-03,1.2116311554135701,1.2969465640740878,-0.08531540866051768
2017-01-04,1.220675044025448,1.3024854853862209,-0.08181044136077298
2017-01-05,1.2336506209141989,1.3029127260416895,-0.06926210512749065
2017-01-06,1.2536171848791147,1.3082180121847244,-0.05460082730560978
2017-01-09,1.2628234609993887,1.314859077005341,-0.0520356160059523
2017-01-10,1.240942834682308,1.2991957969633967,-0.05825296228108878
2017-01-11,1.2496789946277422,1.3093946660773683,-0.059715671449626084
2017-01-12,1.26909053075124,1.3024596577045682,-0.033369126953328276
2017-01-13,1.248634326232832,1.298020074763379,-0.04938574853054689
2017-01-16,1.2673299361488564,1.28638484079147,-0.019054904642613613
2017-01-17,1.2486707499595477,1.291694320556677,-0.04302357059712936
2017-01-18,1.2510804321853413,1.2943803683953834,-0.043299936210042134
2017-01-19,1.2644580895308826,1.3054704133993387,-0.0410123238684561
2017-01-20,1.2647441169755962,1.298489810000359,-0.033745693024762824
2017-01-23,1.2871152082022275,1.289473993561079,-0.0023587853588515895
2017-01-24,1.2826321858586485,1.2903223010502476,-0.007690115191599123
2017-01-25,1.2868944082514044,1.2947667019517304,-0.007872293700325939
2017-01-26,1.2934600113735841,1.2904145909191402,0.0030454204544438923
2017-02-03,1.2963545098852227,1.2899031160614876,0.006451393823735163
2017-02-06,1.2663188181066243,1.2925367501339575,-0.026217932027333246
2017-02-07,1.269605865167909,1.29455378419709,-0.02494791902918103
2017-02-08,1.2874386952679804,1.2752894010986213,0.01214929416935906
2017-02-09,1.2858187450226533,1.259721256705105,0.026097488317548212
2017-02-10,1.2837185044653596,1.252808838411128,0.03090966605423162
2017-02-13,1.2928832024115329,1.2429197422524896,0.049963460159043294
2017-02-14,1.3125807299593981,1.2581171282817725,0.05446360167762565
2017-02-15,1.3195098354625185,1.2833458777529492,0.03616395770956937
2017-02-16,1.347112971376369,1.3040645029384366,0.04304846843793242
2017-02-17,1.3607139021090067,1.3234109511497536,0.03730295095925307
2017-02-20,1.371175652145949,1.325642616923677,0.045533035222272034
2017-02-21,1.3755070917627286,1.3172487594429685,0.058258332319760076
2017-02-22,1.3756364584709018,1.3253752936821697,0.050261164788732104
2017-02-23,1.382440627725173,1.3142622778923188,0.06817834983285431
2017-02-24,1.403270399515512,1.3053774453390177,0.09789295417649435
2017-02-27,1.3789029598613216,1.3045716619512382,0.07433129791008342
2017-02-28,1.3695197980926284,1.3047312923950165,0.06478850569761185
2017-03-01,1.3433831612440463,1.320951222103308,0.022431939140738377
2017-03-02,1.3474048586390936,1.3033181442767257,0.044086714362367996
2017-03-03,1.3419314916720788,1.3021401179354937,0.039791373736585145
2017-03-06,1.349527084807805,1.2992007678575592,0.0503263169502457
2017-03-07,1.3225514211649443,1.29414233173376,0.028409089431184364
2017-03-08,1.3090505827690755,1.2909427303636882,0.01810785240538726
2017-03-09,1.3063312564253613,1.2896931734939683,0.016638082931393017
2017-03-10,1.3090400223134662,1.3094032078937374,-0.0003631855802712636
2017-03-13,1.3119505929549409,1.3068596687794718,0.00509092417546908
2017-03-14,1.3103554694771815,1.299863538568872,0.010491930908309577
2017-03-15,1.3117984560261007,1.2953276397495135,0.016470816276587197
2017-03-16,1.31195647571073,1.3131702079998897,-0.0012137322891596636
2017-03-17,1.3240858666799176,1.300009364322881,0.024076502357036622
2017-03-20,1.321880481053445,1.294674143241221,0.027206337812224035
2017-03-21,1.3223252360678965,1.2816297775272325,0.04069545854066403
2017-03-22,1.3155640225511063,1.2952551032830149,0.02030891926809142
2017-03-23,1.322952800737687,1.2927266681700906,0.03022613256759632
2017-03-24,1.3186899619678125,1.2921006159238988,0.02658934604391372
2017-03-27,1.3199966728893597,1.2835743159026043,0.036422356986755444
2017-03-28,1.3219777182544465,1.2789327124436898,0.043045005810756765
2017-03-29,1.315405237399794,1.2746338915087134,0.04077134589108056
2017-03-30,1.3123649641185182,1.2703942357821914,0.04197072833632687
2017-03-31,1.3218259443522258,1.2602545212788674,0.06157142307335839
2017-04-05,1.324481738394013,1.2587274047972707,0.06575433359674232
2017-04-06,1.3223239602775108,1.2713503875732914,0.050973572704219317
2017-04-07,1.3145479791816634,1.2684137511931621,0.04613422798850131
2017-04-10,1.3115934259001631,1.2639649078052373,0.047628518094925854
2017-04-11,1.2997010991338307,1.2605930442020201,0.039108054931810576
2017-04-12,1.285111920823676,1.2683926892767923,0.016719231546883817
2017-04-13,1.2839763284761099,1.2621172599772834,0.02185906849882646
2017-04-14,1.274932960762059,1.2600491650858265,0.014883795676232436
2017-04-17,1.277711568270703,1.2615648894293177,0.01614667884138532
2017-04-18,1.2730831617016551,1.265823958395494,0.007259203306161144
2017-04-19,1.2669627000723749,1.2562490051490547,0.010713694923320194
2017-04-20,1.2659316082571324,1.268756046284679,-0.0028244380275466163
2017-04-21,1.2585255129674524,1.2822903666965813,-0.023764853729128843
2017-04-24,1.2359124598070486,1.2796538425941648,-0.043741382787116256
2017-04-25,1.2345501650541055,1.2689765359420087,-0.034426370887903124
2017-04-26,1.2318624297065857,1.281333636094608,-0.04947120638802227
2017-04-27,1.2257765665989722,1.2774503669089636,-0.05167380030999147
2017-04-28,1.2211661938265088,1.2835403101124816,-0.06237411628597278
2017-05-02,1.2239489006343987,1.2921650025151825,-0.06821610188078386
2017-05-03,1.2322741361930651,1.30470952628989,-0.07243539009682487
2017-05-04,1.2354925576443438,1.322793266671805,-0.08730070902746112
2017-05-05,1.2456161150779506,1.3608103410908585,-0.11519422601290796
2017-05-08,1.2324068353465751,1.362353404111441,-0.12994656876486577
2017-05-09,1.2372822534510417,1.35219463764119,-0.11491238419014826
2017-05-10,1.240361950000352,1.3574444318569476,-0.11708248185659564
2017-05-11,1.249767386954389,1.369713429198785,-0.11994604224439587
2017-05-12,1.2447026928692562,1.3786864357600974,-0.13398374289084125
2017-05-15,1.2338419264849287,1.3910149127755558,-0.15717298629062704
2017-05-16,1.2330599557038164,1.4022990865185685,-0.16923913081475206
2017-05-17,1.2448044218397452,1.3928910272977115,-0.14808660545796637
2017-05-18,1.2463321403653085,1.385549704029972,-0.13921756366466354
2017-05-19,1.2547531735611779,1.3936301885571263,-0.1388770149959484
2017-05-22,1.2663387002812565,1.4214078884818933,-0.15506918820063675
2017-05-23,1.2685335364664463,1.3792012767972535,-0.11066774033080717
2017-05-24,1.2642047491110862,1.3662101485808478,-0.10200539946976162
2017-05-25,1.264809301412784,1.3781289537155845,-0.11331965230280061
2017-05-26,1.2658881089878864,1.37942379430577,-0.1135356853178835
2017-05-31,1.2788219187493834,1.3722871250010682,-0.09346520625168475
2017-06-01,1.2766422872353866,1.3717626097354163,-0.09512032250002966
2017-06-02,1.2905595975104716,1.3873986770383075,-0.09683907952783599
2017-06-05,1.2884798339152541,1.3832082602244202,-0.09472842630916611
2017-06-06,1.2841753352910827,1.4158674504652498,-0.131692115174167
2017-06-07,1.3017640232410552,1.4306860822672438,-0.12892205902618858
2017-06-08,1.2959460526649909,1.4135688448546788,-0.11762279218968796
2017-06-09,1.2938536231049642,1.4053220440892422,-0.111468420984278
2017-06-12,1.2985615006194213,1.4179603505094283,-0.11939884989000693
2017-06-13,1.3015911934714952,1.4438109425397232,-0.14221974906822799
2017-06-14,1.3124620567411591,1.44270092323993,-0.1302388664987708
2017-06-15,1.3179331997323733,1.456838708215173,-0.1389055084827997
2017-06-16,1.319883204347769,1.4417776090697254,-0.12189440472195634
2017-06-19,1.3016402407739502,1.4307727559910912,-0.12913251521714098
2017-06-20,1.304045652261229,1.440687058523129,-0.13664140626190013
2017-06-21,1.3025518019355902,1.41010345337605,-0.10755165144045975
2017-06-22,1.2999082022727035,1.4156120887567563,-0.11570388648405272
2017-06-23,1.311315250967888,1.406954005428013,-0.09563875446012493
2017-06-26,1.312739572095599,1.3894854907324217,-0.07674591863682267
2017-06-27,1.2956234376164222,1.3779387937172458,-0.08231535610082363
2017-06-28,1.2883796180520644,1.382004931860487,-0.09362531380842265
2017-06-29,1.2873066945438152,1.3820386394889197,-0.09473194494510451
2017-06-30,1.2960562144154888,1.3946471490207955,-0.09859093460530666
2017-07-03,1.2889369046790307,1.4047449297609258,-0.11580802508189514
2017-07-04,1.2845555518126122,1.3784609929368334,-0.09390544112422128
2017-07-05,1.2906935784411413,1.3538699079356635,-0.06317632949452223
2017-07-06,1.2840491834146055,1.3756377238932975,-0.09158854047869203
