date,ICPI
2018-07-20,-0.885918523844451
2018-07-21,-0.5505270181297028
2018-07-22,-0.4369136868392323
2018-07-23,-0.08316661775664906
2018-07-24,-0.7584205254651916
2018-07-25,-0.7191696334632048
2018-07-26,-0.6035445639352126
2018-07-27,-0.22838505394642372
2018-07-28,-1.2340381359132664
2018-07-29,-0.9569488004383135
2018-07-30,-0.4718175898986018
2018-07-31,-0.6547049881186803
2018-08-01,-0.5690337317696208
2018-08-02,-0.05993922514956796
2018-08-03,-0.9033483212999013
2018-08-04,-0.7658480889331646
2018-08-05,-0.9625784050093611
2018-08-06,-0.5432760316024894
2018-08-07,-1.0317337991279683
2018-08-08,-0.8789931856901895
2018-08-09,-0.612391921791585
2018-08-10,-2.3974742529908255
2018-08-11,-0.7021575210268619
2018-08-12,-0.6054693432529598
2018-08-13,-0.7204797552936375
2018-08-14,-0.861743682023138
2018-08-15,-0.9030652666207317
2018-08-16,-1.062533754865857
2018-08-17,-1.0381510522740975
2018-08-18,-0.7429874395478041
2018-08-19,-0.5908851712508655
2018-08-20,-0.268142086661852
2018-08-21,-0.5217224633723914
2018-08-22,-0.798011338976588
2018-08-23,-0.8256261865557284
2018-08-24,-0.5616572334114511
2018-08-25,-0.3685505798732798
2018-08-26,-0.1404528201437117
2018-08-27,-0.10179547104752269
2018-08-28,-0.34664982299942226
2018-08-29,-0.4255556992217119
2018-08-30,-0.23956271032975035
2018-08-31,-0.08894829975554487
2018-09-01,-0.499513198272188
2018-09-02,-0.0002864060650719369
2018-09-03,0.27666855177662425
2018-09-04,0.6251532734927431
2018-09-05,-0.12510614375058243
2018-09-06,0.39022293186674506
2018-09-07,0.2473184822624019
2018-09-08,0.4175884110637521
2018-09-09,0.5130598284600302
2018-09-10,1.0184869303452564
2018-09-11,0.6984550231310842
2018-09-12,0.6824410292516292
2018-09-13,0.6846088022325146
2018-09-14,0.7464123023837657
2018-09-15,0.4070151753503823
2018-09-16,0.5654001122193266
2018-09-17,1.0449831952360569
2018-09-18,0.27268629045287346
2018-09-19,0.1780529591330796
2018-09-20,0.4032997434227823
2018-09-21,0.38498362351248244
2018-09-22,0.5843036768318839
2018-09-23,0.6804419453919263
2018-09-24,0.4489777667336304
2018-09-25,0.8137910429310069
2018-09-26,0.6796807980548233
2018-09-27,0.28647214516648517
2018-09-28,0.5014428298755366
2018-09-29,0.2614434188977994
2018-09-30,0.17516203538035685
2018-10-01,0.4514320633312447
2018-10-02,0.3878364750012701
2018-10-03,0.15949592922912892
2018-10-04,-0.09743986894939133
2018-10-05,0.18125586495081564
2018-10-06,0.26378989036123307
2018-10-07,0.6277746818576996
2018-10-08,0.7203676434488558
2018-10-09,0.2686577047899691
2018-10-10,0.16410842979532891
2018-10-11,0.17165845002803373
2018-10-12,0.13874537219066052
2018-10-13,0.09678013348320438
2018-10-14,0.629040229183346
2018-10-15,0.8374913490883791
2018-10-16,0.05074328427557796
2018-10-17,0.07756644716858835
2018-10-18,0.40779116944012395
2018-10-19,0.026803935059115755
2018-10-20,-0.20505007293357563
2018-10-21,-0.016719652460122053
2018-10-22,0.4688292208469922
2018-10-23,0.18903513245983164
2018-10-24,-0.40073189933558584
2018-10-25,-0.30531030449370355
2018-10-26,-0.23240313417789685
2018-10-27,0.41409300950037664
2018-10-28,0.5134800917791424
2018-10-29,-0.16596931391248457
2018-10-30,0.13453905874332744
2018-10-31,-0.1680801700355261
2018-11-01,-0.26246208947931626
2018-11-02,-0.09920304355187771
2018-11-03,-0.042880756527640104
2018-11-04,-0.38056811396921475
2018-11-05,-0.31408761780586786
2018-11-06,-0.2860804198994084
2018-11-07,-0.485763202541643
2018-11-08,-0.08899996126482539
2018-11-09,-0.33140216753614715
2018-11-10,-0.23444115787143216
2018-11-11,-0.18464969660223077
2018-11-12,0.14754754720511257
2018-11-13,0.005749084482559563
2018-11-14,-0.24907361721787086
2018-11-15,-0.5608035425110087
2018-11-16,0.04546503321603736
2018-11-17,-0.3283738742011483
2018-11-18,0.06360684457977035
2018-11-19,-0.708603476444643
2018-11-20,-0.5006517630435765
2018-11-21,-0.5207138945046297
2018-11-22,-0.34439006634032066
2018-11-23,-0.3896221432941588
2018-11-24,-0.23107616101800466
2018-11-25,-0.44213269536899646
2018-11-26,-0.017332950009831954
2018-11-27,0.057847213665688
2018-11-28,0.6443687487756912
2018-11-29,0.0875975806118604
2018-11-30,-0.09021639434689326
2018-12-01,-0.18830494673661813
2018-12-02,0.2518846699966564
2018-12-03,0.1734541464673114
2018-12-04,-0.07448735545322659
2018-12-05,-0.2903102486784743
2018-12-06,-0.20823665329950664
2018-12-07,-0.676792025500428
2018-12-08,-0.5969375915063221
2018-12-09,-0.05455820671287477
2018-12-10,-0.12910345781390475
2018-12-11,0.1336776579701496
2018-12-12,-0.12652922408810552
2018-12-13,-0.7772646102644463
2018-12-14,-0.7225893469419565
2018-12-15,-0.9992925171760847
2018-12-16,-0.9382240403812147
2018-12-17,-0.7270172284098727
2018-12-18,-1.8587750232925546
2018-12-19,-1.9936145213252412
2018-12-20,-2.6995894542705976
2018-12-21,-1.2436699929821466
2018-12-22,-1.5428712648445395
2018-12-23,-1.4425878493435638
2018-12-24,-2.8372062862058365
2018-12-25,-1.3555647281999674
2018-12-26,-1.023032798135621
2018-12-27,-2.634528477732266
2018-12-28,-1.3607905992385405
2018-12-29,-0.8745004333773911
2018-12-30,-1.2349721384537526
2018-12-31,-0.498916734813179
2019-01-01,-0.9449816062437636
2019-01-02,-0.8943378351378279
2019-01-03,-2.1361979095956087
2019-01-04,-1.5680774935658837
2019-01-05,-1.225291501037097
2019-01-06,-1.2138654693021516
2019-01-07,-0.9744648717541223
2019-01-08,-0.9535925973192407
2019-01-09,-0.6544858044294182
2019-01-10,-0.8275575071358721
2019-01-11,-1.0747984378140427
2019-01-12,-0.9989037387971618
2019-01-13,-0.7991189084840117
2019-01-14,-0.46815581754566415
2019-01-15,-0.48682536949688054
2019-01-16,-0.23498103059758926
2019-01-17,-0.48219954859281194
2019-01-18,-0.7497187314991878
2019-01-19,-1.1977914304774484
2019-01-20,-0.7817141512021448
2019-01-21,-0.35607210217553137
2019-01-22,-0.3065797316870862
2019-01-23,-0.5711833338389125
2019-01-24,0.1481107763484539
2019-01-25,-0.10834531655842607
2019-01-26,-0.38339196524315583
2019-01-27,-0.3103998818872637
2019-01-28,0.11107494643942206
2019-01-29,0.22514222047733667
2019-01-30,-0.12336870807849956
2019-01-31,-0.18006797735591676
2019-02-01,-0.0486057815228116
2019-02-02,-0.162503842516726
2019-02-03,-0.6135722902630509
2019-02-04,-0.7889837504255446
2019-02-05,-0.22779023061992282
2019-02-06,-0.37429090334992243
2019-02-07,0.004168478392163812
2019-02-08,0.38141095614993603
2019-02-09,0.13816946884207815
2019-02-10,0.2449369629706879
2019-02-11,0.38380791188725877
2019-02-12,0.26926116503736036
2019-02-13,0.44190345884886617
2019-02-14,0.4205565159161229
2019-02-15,0.6006028130410292
2019-02-16,-0.03311444359014137
2019-02-17,0.1136651182684197
2019-02-18,0.42822511915502304
2019-02-19,0.571039360172078
2019-02-20,0.10915072747014398
2019-02-21,0.1922666696936946
2019-02-22,0.5131509941933377
2019-02-23,0.1384324948366143
2019-02-24,0.42130563258276
2019-02-25,0.37453665434536765
2019-02-26,0.3276393714109489
2019-02-27,-0.04010309435941456
2019-02-28,-0.0678845527873907
2019-03-01,-0.2127605758348337
2019-03-02,-0.17455057900836377
2019-03-03,0.12048248084771991
2019-03-04,0.5274922016942979
2019-03-05,0.3908118034813344
2019-03-06,0.3066905904903755
2019-03-07,0.19879661588691072
2019-03-08,-0.16849307486527876
2019-03-09,0.08138910446882013
2019-03-10,-0.10952095393655242
2019-03-11,0.047908162481083594
2019-03-12,0.03791947879682567
2019-03-13,-0.5922040511183619
2019-03-14,-0.4391286543157211
2019-03-15,-0.4947512071892276
2019-03-16,-0.41185808565728366
2019-03-17,-0.217282735430184
2019-03-18,0.2100314133448548
2019-03-19,0.25822075589091603
2019-03-20,-0.36228970107965636
2019-03-21,-0.051263650652301956
2019-03-22,-0.16810199014251304
2019-03-23,-0.2780075551068809
2019-03-24,-0.06513557244676307
2019-03-25,0.39130983214916215
2019-03-26,0.06899687774675423
2019-03-27,-0.07285308795496562
2019-03-28,-0.3371327785395152
2019-03-29,0.24877668676746945
2019-03-30,0.21116591477306296
2019-03-31,0.10478743106669047
2019-04-01,0.09619311813719766
2019-04-02,-0.05149765930788916
2019-04-03,-0.10285272331262713
2019-04-04,-0.08537000612010426
2019-04-05,0.01341472178172972
2019-04-06,-0.210506942354216
2019-04-07,-0.005737247755216279
2019-04-08,0.19557815999811687
2019-04-09,0.06835893728807776
2019-04-10,-0.41397934844840123
2019-04-11,-0.5063216312681393
2019-04-12,-0.4422953112870808
2019-04-13,-0.34138711641387687
2019-04-14,-0.36814612968652854
2019-04-15,-0.008743989493412471
2019-04-16,-0.24919422773736402
2019-04-17,-0.5109720682073242
2019-04-18,-0.4183347010504478
2019-04-19,-0.6911066663606519
2019-04-20,-0.4379630108008522
2019-04-21,-0.39747731074461956
2019-04-22,-0.011612468210224908
2019-04-23,-0.174987551642649
2019-04-24,-0.2768128177856437
2019-04-25,-0.7010117063613763
2019-04-26,-0.3331452113775404
2019-04-27,-0.3331197818838263
2019-04-28,-0.10679904952346081
2019-04-29,0.09906535965907642
2019-04-30,-0.24067059284492523
2019-05-01,-0.47087578739081715
2019-05-02,-0.32408832125245013
2019-05-03,-0.8587395383608151
2019-05-04,-0.8716102125652865
2019-05-05,-0.4353960554383098
2019-05-06,-0.20197287255210922
2019-05-07,-0.3599449492772229
2019-05-08,-0.7008861087693197
2019-05-09,-0.5957819033639895
2019-05-10,-0.6264615944456846
2019-05-11,-0.7403012703062182
2019-05-12,-0.15852432961014795
2019-05-13,0.07378073626344892
2019-05-14,-0.23373551938293735
2019-05-15,-0.48907105561049
2019-05-16,-0.4071807489710416
2019-05-17,-0.8672747750429384
2019-05-18,-0.8599692458173778
2019-05-19,-0.5506901792530027
2019-05-20,-0.2898335115770591
2019-05-21,-0.324629603685049
2019-05-22,-1.6825981405691222
2019-05-23,-0.6038469087755796
2019-05-24,-1.2665288770819063
2019-05-25,-0.6219483958137666
2019-05-26,-0.9985411082893364
2019-05-27,-0.7197030767848606
2019-05-28,-1.0398215480069914
2019-05-29,-1.024912646135466
2019-05-30,-0.6292084924109358
2019-05-31,-0.8204076074059423
2019-06-01,-1.0636917450878174
2019-06-02,-0.7498893762268717
2019-06-03,-0.8596539971542437
2019-06-04,-0.6965998883744154
2019-06-05,-0.6282756239376761
2019-06-06,-0.7361989882355352
2019-06-07,-0.7854776071998594
2019-06-08,-1.1576746759433552
2019-06-09,-1.1021116255470487
2019-06-10,-0.38294859477202625
2019-06-11,-0.500992199048506
2019-06-12,-0.707599203143342
2019-06-13,-0.7166075245004266
2019-06-14,-0.5703375895797379
2019-06-15,-0.6817075190671101
2019-06-16,-0.7047115854131107
2019-06-17,-1.081079712685145
2019-06-18,-0.8364937645446349
2019-06-19,-0.7133618206703509
2019-06-20,-0.5391045245899911
2019-06-21,-0.44108761998964174
2019-06-22,-0.5586958941523137
2019-06-23,-0.7567180659460266
2019-06-24,-0.812071161782093
2019-06-25,-0.6841925008925964
2019-06-26,-0.5396885067538861
2019-06-27,-0.45363097425591764
2019-06-28,-0.7375566147514211
2019-06-29,-0.9670042204385183
2019-06-30,-0.6011891446014942
2019-07-01,-0.3141918473224735
2019-07-02,-0.9262220499235538
2019-07-03,-0.8023284885295123
2019-07-04,-0.6208989601112734
2019-07-05,-0.45861225112821286
2019-07-06,-1.0717687304064054
2019-07-07,-0.4173597972771801
2019-07-08,-0.29719214469977195
2019-07-09,-0.8988474374805373
2019-07-10,-0.8095443086206111
2019-07-11,-0.6692259997642996
2019-07-12,-0.6635411685986214
2019-07-13,-0.9924458964527058
2019-07-14,-0.7992756617311304
2019-07-15,-0.9036665627182722
2019-07-16,-0.7205118978070453
2019-07-17,-0.74123212331178
2019-07-18,-0.8377837605810907
2019-07-19,-0.618527269790399
2019-07-20,-0.7622244118681321
2019-07-21,-0.7248768338639571
2019-07-22,-0.9247685094069782
2019-07-23,-1.1379060124541818
2019-07-24,-1.1613246755881277
2019-07-25,-1.216656575930547
2019-07-26,-0.7476845821384733
2019-07-27,-0.9409827904840202
2019-07-28,-1.287205854319815
2019-07-29,-0.763951525831585
2019-07-30,-0.9262630706160059
2019-07-31,-0.9793630891264657
2019-08-01,-1.0120565396106942
2019-08-02,-1.2734888060053158
2019-08-03,-1.220030973368344
2019-08-04,-1.049200717339794
2019-08-05,-0.6978001107206476
2019-08-06,-0.6700899062800606
2019-08-07,-1.1059727343673609
2019-08-08,-0.9731524379797578
2019-08-09,-0.5916994870075611
2019-08-10,-1.0779216765081634
2019-08-11,-0.7544300863254996
2019-08-12,-0.8051198700902926
2019-08-13,-0.7203027796534844
2019-08-14,-0.854865857291935
2019-08-15,-0.7612373746343912
2019-08-16,-0.6271001174321366
2019-08-17,-1.0481073224075632
2019-08-18,-0.8719481890223211
2019-08-19,-0.7802568537127191
2019-08-20,-0.7940062179201764
2019-08-21,-0.7420681920543055
2019-08-22,-0.8826975519836525
2019-08-23,-0.3948924600206122
2019-08-24,-0.19147725546372332
2019-08-25,-0.09949396270392927
2019-08-26,-0.011141572616428924
2019-08-27,0.3009285809221105
2019-08-28,0.1038672036673694
2019-08-29,-0.13993308546888394
2019-08-30,-0.14509953746687249
2019-08-31,-0.3102390920584339
2019-09-01,0.05922872930705303
2019-09-02,0.4911693802653432
2019-09-03,0.6895943841588119
2019-09-04,0.6234956887542398
2019-09-05,-0.008472119169489416
2019-09-06,0.5970409130031606
2019-09-07,0.4575580700616121
2019-09-08,0.6223678117372556
2019-09-09,0.4687526659781168
2019-09-10,0.39829626052408096
2019-09-11,0.2725149180919514
2019-09-12,0.5198001908049334
2019-09-13,0.5723715558063134
2019-09-14,0.47288725814683585
2019-09-15,0.8825652495861834
2019-09-16,1.1831318317644304
2019-09-17,1.1791888125906982
2019-09-18,0.8522393595311283
2019-09-19,0.8465630771093151
2019-09-20,1.1101061530700247
2019-09-21,0.8941804663754771
2019-09-22,1.0103747574689206
2019-09-23,0.8546940400849766
2019-09-24,0.7662970736073074
2019-09-25,0.7090446727585739
2019-09-26,0.34468250559482333
2019-09-27,0.5099781243935052
2019-09-28,-0.1502396728242228
2019-09-29,0.4584745159121319
2019-09-30,0.06192655747942149
2019-10-01,-0.23147564700196946
2019-10-02,-0.40984729550909477
2019-10-03,-0.1685546370093247
2019-10-04,0.2085035518385086
2019-10-05,0.03166792031805883
2019-10-06,0.3815757610538096
2019-10-07,0.4265769647506824
2019-10-08,0.11978869509569576
2019-10-09,-0.18520926798302373
2019-10-10,-0.01346944286717204
2019-10-11,0.4207013495221991
2019-10-12,0.24439842206766077
2019-10-13,0.10311411488510566
2019-10-14,0.35096993494267287
2019-10-15,0.6884067995063443
2019-10-16,0.3156107220577102
2019-10-17,0.7702655677147987
2019-10-18,0.6008016869413989
2019-10-19,0.5717201004461676
2019-10-20,0.6294919072802796
2019-10-21,0.9523590568785136
2019-10-22,0.6337247591211747
2019-10-23,0.34059392566110147
2019-10-24,0.3896772259721968
2019-10-25,0.15906606007585827
2019-10-26,0.2612275427139981
2019-10-27,0.42934801769108816
2019-10-28,0.8153128032102639
2019-10-29,0.6404207373518352
2019-10-30,0.6682132393445264
2019-10-31,0.6664517807174138
2019-11-01,0.5978650807045842
2019-11-02,0.5352124322056853
2019-11-03,0.3211370364733104
2019-11-04,0.37445199793100314
2019-11-05,0.36553520620373137
2019-11-06,0.006442292030719582
2019-11-07,-0.003507224798447117
2019-11-08,-0.08408901293081546
2019-11-09,0.16550453304275348
2019-11-10,0.07790516694491195
2019-11-11,0.26952769223397965
2019-11-12,-0.24593510028216797
2019-11-13,-0.34621591501478644
2019-11-14,-0.12841089101927125
2019-11-15,-0.09443410380934361
2019-11-16,-0.24636329186051703
2019-11-17,0.1649921161351572
2019-11-18,0.09115304607668519
2019-11-19,-0.03264760226427227
2019-11-20,-0.1040657947865855
2019-11-21,-0.24538993562386885
2019-11-22,-0.3461592459416534
2019-11-23,-0.283152449517799
2019-11-24,-0.2682922987668515
2019-11-25,-0.6013730765891161
2019-11-26,-0.6253188668232338
2019-11-27,-0.5061504782181936
2019-11-28,-0.5673001488593322
2019-11-29,-0.57325907891516
2019-11-30,-0.253710027971393
2019-12-01,0.16860914715944586
2019-12-02,0.2560993017382619
2019-12-03,0.512444752616845
2019-12-04,0.41006574490265113
2019-12-05,0.3289552566661507
2019-12-06,-0.30128093416891333
2019-12-07,-0.4020059185301859
2019-12-08,-0.21955718734517632
2019-12-09,0.15967528524362257
2019-12-10,0.07427784974769326
2019-12-11,-0.1888739075574093
2019-12-12,-0.2724434019438575
2019-12-13,-0.2676770275828189
2019-12-14,-0.5919987481623603
2019-12-15,-0.3484200648327286
2019-12-16,-0.5795306402582686
2019-12-17,-0.47580442596200034
2019-12-18,-0.10515761543007643
2019-12-19,-0.5525584004095946
2019-12-20,-0.9187580434077558
2019-12-21,-2.06612673962672
2019-12-22,-0.6530105096994481
2019-12-23,-1.0926000141697452
2019-12-24,-1.1347200716263544
2019-12-25,-0.6044457929139987
2019-12-26,-0.6523995291334258
2019-12-27,-0.7912554886164402
2019-12-28,-2.0443565934269667
2019-12-29,-0.9254499787472925
2019-12-30,-0.656106644385407
2019-12-31,-0.3817174114540807
2020-01-01,-0.5385771501611207
2020-01-02,-0.3276419831019066
2020-01-03,-0.23452822742715765
2020-01-04,-0.5322582223663477
2020-01-05,-0.4217238450460264
2020-01-06,-0.45233320585421194
2020-01-07,-0.6031073367411023
2020-01-08,-0.6256756020080545
2020-01-09,-0.7346113326770244
2020-01-10,-0.7608754857293311
2020-01-11,-1.4241242925470357
2020-01-12,-0.9130106126221706
2020-01-13,-0.0944578874990617
2020-01-14,-0.5449788980912638
2020-01-15,-0.9059031368864914
2020-01-16,-1.2485544103657773
2020-01-17,-1.0356677496465405
2020-01-18,-0.9415240492261957
2020-01-19,-0.45373623296741017
2020-01-20,0.07378618361880432
2020-01-21,-0.1931871839770457
2020-01-22,-0.31236293040604085
2020-01-23,-0.6082866392586086
2020-01-24,-0.37683992675455635
2020-01-25,-0.7721137417307136
2020-01-26,-0.6686192426176043
2020-01-27,-0.15104492405115333
2020-01-28,0.1929194457918052
2020-01-29,0.04497628550819388
2020-01-30,-0.013646673352619803
2020-01-31,0.004946115580985094
2020-02-01,0.2173500493351183
2020-02-02,0.04310366035116282
2020-02-03,0.41721941364010123
2020-02-04,0.6843499212619873
2020-02-05,0.49475542279814183
2020-02-06,0.22180975073401263
2020-02-07,0.3603649410592338
2020-02-08,0.2509511388316218
2020-02-09,0.7760252249882896
2020-02-10,0.7170776733993759
2020-02-11,0.6232779588904741
2020-02-12,0.5585550123235109
2020-02-13,0.27122915404813663
2020-02-14,0.44663385429184704
2020-02-15,0.3662790646507072
2020-02-16,0.6481272218600929
2020-02-17,0.7249271061119964
2020-02-18,1.139641599802819
2020-02-19,1.0386994504241651
2020-02-20,1.2850962604741234
2020-02-21,1.499163541896964
2020-02-22,0.9759203584851817
2020-02-23,0.8986710893837353
2020-02-24,1.6009827462586848
2020-02-25,1.561335077354783
2020-02-26,1.4133528338302102
2020-02-27,1.7614881484922054
2020-02-28,1.6285811092347513
2020-02-29,1.1949025957502029
2020-03-01,1.3654857134933829
2020-03-02,1.9116954196669431
2020-03-03,1.2406125995094421
2020-03-04,1.2435365589751182
2020-03-05,1.0698243126669658
2020-03-06,0.9563012046036217
2020-03-07,0.9690253762136432
2020-03-08,1.030543379881177
2020-03-09,1.5706030223505318
2020-03-10,1.4768202357370506
2020-03-11,1.218102799735966
2020-03-12,1.0988226128179446
2020-03-13,0.7928937305101019
2020-03-14,0.3315230274364104
2020-03-15,0.7159331109714996
2020-03-16,1.2760783062288654
2020-03-17,0.9553093428164863
2020-03-18,0.7710320940223181
2020-03-19,0.3465084487192255
2020-03-20,0.555239273376696
2020-03-21,0.3707061678465221
2020-03-22,0.5698279161800834
2020-03-23,0.9193332211940854
2020-03-24,0.9426749618984512
2020-03-25,0.9892828350878091
2020-03-26,0.895999946253556
2020-03-27,0.9713588603860197
2020-03-28,0.5003548752326785
2020-03-29,0.7725951919072411
2020-03-30,1.3758196587031677
2020-03-31,1.3051803413336551
2020-04-01,1.3113511957402826
2020-04-02,0.9752017271783873
2020-04-03,1.2847054356913636
2020-04-04,1.0983213410166839
2020-04-05,1.4718691966770874
2020-04-06,1.3659642108693668
2020-04-07,1.7869849363274954
2020-04-08,1.2141603371283463
2020-04-09,1.2695999205951116
2020-04-10,0.6889087588972865
2020-04-11,0.625755692557479
2020-04-12,0.9781022676772708
2020-04-13,1.3836166750281262
2020-04-14,1.044271719128909
2020-04-15,0.7621090024771145
2020-04-16,0.9941731405423577
2020-04-17,0.8628965695110152
2020-04-18,0.812973982980048
2020-04-19,0.8247632629879378
2020-04-20,1.3091075653734203
2020-04-21,1.432068568048847
2020-04-22,1.3203876173401512
2020-04-23,1.0587953178241816
2020-04-24,0.8918080787399696
2020-04-25,0.9584305775186578
2020-04-26,1.083566050342179
2020-04-27,1.3308737611399266
2020-04-28,1.3535753113016074
2020-04-29,1.24349220732815
2020-04-30,1.184454658925179
2020-05-01,0.9742770576171009
2020-05-02,1.2224101193510435
2020-05-03,1.0711836144899758
2020-05-04,1.4959325574005649
2020-05-05,1.5486684369167796
2020-05-06,1.2431085223674367
2020-05-07,0.8749087277775617
2020-05-08,0.84577373997108
2020-05-09,0.828713954131551
2020-05-10,0.9120318526905161
2020-05-11,1.2549225277564702
2020-05-12,1.2561439216588646
2020-05-13,1.4701524136394148
2020-05-14,1.2472656095507204
2020-05-15,0.8463841504967271
2020-05-16,0.7774277854706543
2020-05-17,0.784394035008764
2020-05-18,1.1587972324924012
2020-05-19,0.9416549169177169
2020-05-20,0.7657168257509275
2020-05-21,0.503315671244696
2020-05-22,0.45694200863597245
2020-05-23,0.2688953717798077
2020-05-24,0.5547269474413359
2020-05-25,0.5682923933788671
2020-05-26,0.8313966049962582
2020-05-27,0.5244064665466814
2020-05-28,0.30492133392092613
2020-05-29,0.8283520717449842
2020-05-30,0.45672148853741323
2020-05-31,0.9349086105913086
2020-06-01,0.5327908592831463
2020-06-02,0.7477809610524457
2020-06-03,0.6350480127602829
2020-06-04,0.7298414937234801
2020-06-05,0.8551380835053866
2020-06-06,0.6537870428010217
2020-06-07,0.8951800655169744
2020-06-08,1.1675411664714832
2020-06-09,1.0540682470534846
2020-06-10,0.8804800023979372
2020-06-11,0.9927009684620005
2020-06-12,0.7611666158171775
2020-06-13,0.5270002813886179
2020-06-14,0.8442992069008299
2020-06-15,0.856215961482635
2020-06-16,0.6956192371447005
2020-06-17,0.9952275916171744
2020-06-18,1.0471274565996542
2020-06-19,0.6618171388203071
2020-06-20,0.6914091195857567
2020-06-21,0.6293654112807687
2020-06-22,0.6938329806571857
2020-06-23,0.8729833085695023
2020-06-24,1.0874210953351697
2020-06-25,0.5573117956217013
2020-06-26,0.3450186804014843
2020-06-27,0.6155305347936129
2020-06-28,0.4374628672704384
2020-06-29,0.7490006586609361
2020-06-30,0.7888515041751001
2020-07-01,0.865773682181177
2020-07-02,0.7934698317220309
2020-07-03,0.6137221878724634
2020-07-04,0.6094971888319995
2020-07-05,0.9810500863601006
2020-07-06,1.2805272295996717
2020-07-07,1.0113807124112368
2020-07-08,0.7310739766394159
2020-07-09,1.1834300918063383
2020-07-10,0.693898887933368
2020-07-11,0.5599881399483438
2020-07-12,0.570648360877376
2020-07-13,0.7586671322975103
2020-07-14,0.5656867201485642
2020-07-15,0.8152032590974536
2020-07-16,0.7484851433691407
2020-07-17,0.9528350282352901
2020-07-18,0.6882795709420315
2020-07-19,0.5820811232978161
2020-07-20,0.8596394411084566
2020-07-21,1.2113262490542405
2020-07-22,1.1439489374850884
2020-07-23,1.129123364737216
2020-07-24,1.297227094776512
2020-07-25,0.9768269391977903
2020-07-26,1.0220207954305751
2020-07-27,1.2354388486497556
2020-07-28,1.3424090257990262
2020-07-29,1.2071404936668952
2020-07-30,1.4095397916033159
2020-07-31,1.3326698547956486
2020-08-01,1.1111024920445913
2020-08-02,1.0006639136361537
2020-08-03,1.101081746041798
2020-08-04,1.3896352679707265
2020-08-05,1.6190418807784466
2020-08-06,1.6090465199323445
2020-08-07,1.5930752303813933
2020-08-08,1.3393780120203944
2020-08-09,1.7549456376176709
2020-08-10,1.5396175829969487
2020-08-11,1.5365521824202943
2020-08-12,1.3499909336453317
2020-08-13,0.8564186199722927
2020-08-14,0.8818679697986882
2020-08-15,0.7917359230376567
2020-08-16,0.794001645860714
2020-08-17,1.0806235967352296
2020-08-18,0.8380598531406778
2020-08-19,0.4022441146035896
2020-08-20,0.20925924167570323
2020-08-21,0.8141398897242382
2020-08-22,0.2765542704030344
2020-08-23,0.9871450992981093
2020-08-24,1.0068638040411513
2020-08-25,1.0074705825376558
2020-08-26,1.1178867474979244
2020-08-27,1.3873624473260517
2020-08-28,1.4976136411832375
2020-08-29,1.3544445015408073
2020-08-30,1.3643008535461791
2020-08-31,1.6261164423805279
2020-09-01,1.5257914089665097
2020-09-02,1.6278319788838589
2020-09-03,1.7873304257288691
2020-09-04,1.5830908892387827
2020-09-05,1.3170901298615045
2020-09-06,1.3517769258467538
2020-09-07,1.6171689434793965
2020-09-08,1.5167358335853647
2020-09-09,1.8084242005984115
2020-09-10,1.9290369529841718
2020-09-11,1.976382384589196
2020-09-12,1.8925020832895187
2020-09-13,2.159828024590978
2020-09-14,2.1076031281849197
2020-09-15,1.880648061471368
2020-09-16,1.8056288259738449
2020-09-17,2.1751182489406156
2020-09-18,2.1488400672688313
2020-09-19,1.9084052183433362
2020-09-20,1.8411570130078523
2020-09-21,2.082969615511485
2020-09-22,2.1239437309214084
2020-09-23,1.9828018714994036
2020-09-24,1.7421851650819686
2020-09-25,1.865414850841049
2020-09-26,1.8196326228900115
2020-09-27,1.6047690482055734
2020-09-28,1.8049024726532072
2020-09-29,1.5640892611809991
2020-09-30,1.2692752989553635
2020-10-01,1.24475780446733
2020-10-02,1.163885003713312
2020-10-03,1.7550413079824914
2020-10-04,1.5886248229557933
2020-10-05,2.1595923527954364
2020-10-06,1.8136203998174247
2020-10-07,1.8341805891578085
2020-10-08,2.008210237744306
2020-10-09,2.2490794737703665
2020-10-10,1.8008554261101226
2020-10-11,1.6623996928859355
2020-10-12,2.0931641095810622
2020-10-13,1.629029686370562
2020-10-14,1.610461373341645
2020-10-15,1.5420722769388335
2020-10-16,1.5491455049706433
2020-10-17,1.4350112044114791
2020-10-18,1.5710047285097284
2020-10-19,1.7240554958070111
2020-10-20,1.5965930887705242
2020-10-21,1.4085272693451343
2020-10-22,1.2460249047369334
2020-10-23,1.292450510860907
2020-10-24,1.1418717411078119
2020-10-25,1.3981234626113621
2020-10-26,1.8195477968563505
2020-10-27,1.576246152822042
2020-10-28,1.5865475001985143
2020-10-29,1.4210265726980964
2020-10-30,1.223177446753085
2020-10-31,1.3308709832559271
2020-11-01,1.3720849525042826
2020-11-02,1.7202318006883492
2020-11-03,1.4291533492946942
2020-11-04,1.8680594081555946
2020-11-05,1.6555617045369475
2020-11-06,1.5138304178865711
2020-11-07,1.523417905310288
2020-11-08,1.966777570831943
2020-11-09,2.2207686861520943
2020-11-10,1.7667433586891867
2020-11-11,1.7438933200180384
2020-11-12,1.9059157450614275
2020-11-13,1.4845958769629588
2020-11-14,1.48177468247887
2020-11-15,1.5744111263977874
2020-11-16,1.873351037296241
2020-11-17,1.7034372151086208
2020-11-18,1.850415659674796
2020-11-19,1.846921519605972
2020-11-20,1.4325000571258226
2020-11-21,1.4660257435747401
