date,open,ICPI,open_norm,ICPI_norm
2016-04-01,2140.0,-0.24608387519119146,0.06717557251908397,0.5499186360897896
2016-04-05,2263.0,0.05361518475625432,0.10473282442748091,0.5839498869887204
2016-04-06,2194.0,-0.478198805969398,0.08366412213740458,0.5235616583665821
2016-04-07,2180.0,-1.8013875524645793,0.07938931297709924,0.37331171021354004
2016-04-08,2188.0,-0.6554988764384054,0.08183206106870229,0.5034289853325493
2016-04-11,2201.0,-0.081090321187609,0.08580152671755725,0.5686538868242658
2016-04-12,2302.0,-0.3616385984143676,0.1166412213740458,0.5367972343101044
2016-04-13,2351.0,-0.7865391346280044,0.1316030534351145,0.4885491792194007
2016-04-14,2355.0,-0.54563829621768,0.13282442748091602,0.5159038091443064
2016-04-15,2320.0,-0.44161221569580855,0.12213740458015267,0.5277161172873248
2016-04-18,2287.0,-0.04944240267179251,0.11206106870229007,0.572247552602295
2016-04-19,2397.0,-0.5947933060788815,0.14564885496183205,0.5103221884551414
2016-04-20,2501.0,-1.8837415289516168,0.17740458015267174,0.3639603000461325
2016-04-21,2612.0,-0.7729377812672891,0.21129770992366412,0.49009363207442364
2016-04-22,2735.0,-0.14854191975603745,0.24885496183206107,0.5609946626851621
2016-04-25,2608.0,-0.3674508350859595,0.2100763358778626,0.5361372466395071
2016-04-26,2607.0,-0.4538320866718578,0.20977099236641222,0.5263285337052762
2016-04-27,2550.0,-1.8779422697371984,0.19236641221374046,0.36461881410816666
2016-04-28,2503.0,-1.233295661952228,0.1780152671755725,0.4378193455163129
2016-04-29,2548.0,-0.5748901490959007,0.1917557251908397,0.5125822199984081
2016-05-03,2545.0,-0.8417745731494501,0.19083969465648856,0.482277117281117
2016-05-04,2439.0,-1.0934153631699894,0.15847328244274808,0.45370295070516636
2016-05-05,2373.0,-1.0188027756457987,0.1383206106870229,0.46217531523877364
2016-05-06,2320.0,-1.1891296184004947,0.12213740458015267,0.4428344620454929
2016-05-09,2343.0,-1.1313983561260472,0.12916030534351144,0.44938992829059293
2016-05-10,2105.0,-0.9012734693984521,0.05648854961832061,0.47552093370545173
2016-05-11,2155.0,-2.286114654907592,0.0717557251908397,0.31827026415881254
2016-05-12,2154.0,-1.1350930474232002,0.07145038167938932,0.4489703908834701
2016-05-13,2064.0,-1.4812398474679718,0.04396946564885496,0.409664933594911
2016-05-16,2022.0,-1.3881197509867191,0.03114503816793893,0.4202388518702698
2016-05-17,2058.0,-1.5966450865506456,0.04213740458015267,0.39656050595018555
2016-05-18,2109.0,-1.0730944910359594,0.057709923664122136,0.4560104143929054
2016-05-19,2050.0,-1.246109262920055,0.03969465648854962,0.43636434305640737
2016-05-20,2030.0,-1.5825705100299163,0.03358778625954199,0.39815869396237724
2016-05-23,2065.0,-1.4121383730724981,0.044274809160305344,0.4175115034608652
2016-05-24,1945.0,-1.621827683611475,0.007633587786259542,0.393700986540902
2016-05-25,1963.0,-2.8371382443308386,0.013129770992366412,0.2557007585147835
2016-05-26,1920.0,-1.4250029869628564,0.0,0.4160507084116667
2016-05-27,1965.0,-2.912712109255083,0.013740458015267175,0.24711923957678666
2016-05-30,2033.0,-1.1987285206338993,0.03450381679389313,0.4417444931603166
2016-05-31,1985.0,-1.5991389803631484,0.01984732824427481,0.3962773207908345
2016-06-01,1975.0,-1.8377327806730723,0.016793893129770993,0.3691846582956627
2016-06-02,1940.0,-1.6976745292897029,0.0061068702290076335,0.3850884702533271
2016-06-03,1952.0,-1.7554138902950243,0.009770992366412214,0.3785320843859153
2016-06-06,2009.0,-2.0830337572509525,0.02717557251908397,0.3413303864766639
2016-06-07,2065.0,-1.463714510958198,0.044274809160305344,0.4116549602701929
2016-06-08,2076.0,-1.7311344546109166,0.04763358778625954,0.38128904854721496
2016-06-13,2092.0,-1.1281945695688789,0.05251908396946565,0.4497537227722064
2016-06-14,2170.0,-1.0937007373910352,0.07633587786259542,0.4536705460599259
2016-06-15,2062.0,-0.9722703840460141,0.0433587786259542,0.4674591339258835
2016-06-16,2082.0,-0.8657201929589199,0.04946564885496183,0.4795580583831366
2016-06-17,2069.0,-1.1795174237747612,0.04549618320610687,0.44392594030056337
2016-06-20,2072.0,-1.0707252243370096,0.046412213740458015,0.45627944796776077
2016-06-21,2053.0,-1.318873768650757,0.040610687022900764,0.4281018308166545
2016-06-22,2080.0,-0.987606742029402,0.04885496183206107,0.46571766884921617
